# Pulse Height Distribution
# Estimated assuming 5% cross-talk and 7% 1pe width-to-peak ratio (as measured on MPPC devices)
# Author: A. Bouvier, apbouvie@ucsc.edu
# Date: 01-20-2013
# Column 1: Amplitude [PE]
# Column 2: Probability
0.00	2.62337974666e-46	2.62337974666e-46
0.01	1.99868730588e-45	1.99868730588e-45
0.02	1.49198822051e-44	1.49198822051e-44
0.03	1.09124629396e-43	1.09124629396e-43
0.04	7.82018480886e-43	7.82018480886e-43
0.05	5.49095770667e-42	5.49095770667e-42
0.06	3.77760050694e-41	3.77760050694e-41
0.07	2.5463658705e-40	2.5463658705e-40
0.08	1.68175384277e-39	1.68175384277e-39
0.09	1.08828063166e-38	1.08828063166e-38
0.10	6.90011324782e-38	6.90011324782e-38
0.10	4.28655484316e-37	4.28655484316e-37
0.11	2.60914008952e-36	2.60914008952e-36
0.12	1.55604896248e-35	1.55604896248e-35
0.13	9.09255561647e-35	9.09255561647e-35
0.14	5.20577653318e-34	5.20577653318e-34
0.15	2.92026271673e-33	2.92026271673e-33
0.16	1.60507442043e-32	1.60507442043e-32
0.17	8.64381116625e-32	8.64381116625e-32
0.18	4.56091748387e-31	4.56091748387e-31
0.19	2.35795768286e-30	2.35795768286e-30
0.20	1.19441884194e-29	1.19441884194e-29
0.21	5.92808104037e-29	5.92808104037e-29
0.22	2.88275985636e-28	2.88275985636e-28
0.23	1.37353473487e-27	1.37353473487e-27
0.24	6.41220908161e-27	6.41220908161e-27
0.25	2.93300329186e-26	2.93300329186e-26
0.26	1.31448087964e-25	1.31448087964e-25
0.27	5.77208666826e-25	5.77208666826e-25
0.28	2.48340905838e-24	2.48340905838e-24
0.29	1.04688873273e-23	1.04688873273e-23
0.29	4.32403935263e-23	4.32403935263e-23
0.30	1.74990953339e-22	1.74990953339e-22
0.31	6.93870468164e-22	6.93870468164e-22
0.32	2.6957403416e-21	2.6957403416e-21
0.33	1.02615876535e-20	1.02615876535e-20
0.34	3.82725948323e-20	3.82725948323e-20
0.35	1.39861474903e-19	1.39861474903e-19
0.36	5.00777891211e-19	5.00777891211e-19
0.37	1.75682716274e-18	1.75682716274e-18
0.38	6.03878788945e-18	6.03878788945e-18
0.39	2.03379586767e-17	2.03379586767e-17
